"","score","text","created","tweet","sentiment"
"5527",0,"jay tastes  mouth basically santa blowjob",2017-11-17,"neutral",0
"5528",0,"",2017-11-17,"neutral",0
"5529",0,"admit flipped found pants",2017-11-17,"neutral",0
"5530",1,"okay love",2017-11-17,"positive",1
"5531",-1,"care tastes liquid sex wait",2017-11-17,"negative",0
"5532",1,"hey discovered eggnog shortly barista spilled hot",2017-11-17,"positive",1
"5533",0,"unique artwork ",2017-11-17,"neutral",0
"5534",0,"lesbian couple looks",2017-11-17,"neutral",0
"5535",0,"can person picked job overpric",2017-11-17,"neutral",0
"5536",-1,"bring cut waste",2017-11-17,"negative",0
"5537",0,"",2017-11-17,"neutral",0
"5538",0,"siphon experience",2017-11-17,"neutral",0
"5539",1,"xmas love",2017-11-17,"positive",1
"5540",0,"holidays officially start attacking annual",2017-11-17,"neutral",0
"5541",-1,"filled keurig devil emerged",2017-11-17,"negative",0
"5542",0,"will arguing antichrist hahahah",2017-11-17,"neutral",0
"5543",0,"chestnut",2017-11-17,"neutral",0
"5544",0,"",2017-11-17,"neutral",0
"5545",0,"french press please",2017-11-17,"neutral",0
"5546",0,"mean check  basket",2017-11-17,"neutral",0
"5547",2,"fav basket look amazing items",2017-11-17,"positive",1
"5548",0,"sunset",2017-11-17,"neutral",0
"5549",0," daughter",2017-11-17,"neutral",0
"5550",0,"giving rewards stars using chase pay",2017-11-17,"neutral",0
"5551",0,"exactly",2017-11-17,"neutral",0
"5552",0,"obsessed collection",2017-11-17,"neutral",0
"5553",2,"winners grand rivo machine espresso inspired products runner",2017-11-17,"positive",1
"5554",-1,"pushing outrage",2017-11-17,"negative",0
"5555",0,"reopens",2017-11-17,"neutral",0
"5556",2,"going tough enjoying finding food",2017-11-17,"positive",1
"5557",1,"yum loves peppermint mocha",2017-11-17,"positive",1
"5558",0,"past wondered color time",2017-11-17,"neutral",0
"5559",-1,"pushing outrage",2017-11-17,"negative",0
"5560",-1,"pushing outrage",2017-11-17,"negative",0
"5561",0,"true story drive thru sis swear god barista titti",2017-11-17,"neutral",0
"5562",-1," shit",2017-11-17,"negative",0
"5563",1,"actually free",2017-11-17,"positive",1
"5564",0,"note makers metallic pink rose gold stop mislabeling hideous pink",2017-11-17,"neutral",0
"5565",0,"made bangor favourite earth",2017-11-17,"neutral",0
"5566",0,"can grow leave",2017-11-17,"neutral",0
"5567",0,"looks gonna  season",2017-11-17,"neutral",0
"5568",1,"enter win mug  blend",2017-11-17,"positive",1
"5569",-1,"offended lesbian hands offensive cuz",2017-11-17,"negative",0
"5570",-1,"just overheard employee telling sorry idk",2017-11-17,"negative",0
"5571",0,"worker day",2017-11-17,"neutral",0
"5572",0,"just basic",2017-11-17,"neutral",0
"5573",0,"",2017-11-17,"neutral",0
"5574",0,"",2017-11-17,"neutral",0
"5575",0,"warns   promote   via",2017-11-17,"neutral",0
"5576",-1,"  fuels homophobic ire via",2017-11-17,"negative",0
"5577",0," consume beverage nevertheless sigh",2017-11-17,"neutral",0
"5578",-1," time visited time news tax evasion zion",2017-11-17,"negative",0
"5579",0,"feel headline fire evergreen",2017-11-17,"neutral",0
"5580",-1,"  fuels homophobic ire via",2017-11-17,"negative",0
"5581",0,"real mvp",2017-11-17,"neutral",0
"5582",-1,"ppl mad   mfers okay grown",2017-11-17,"negative",0
"5583",0,"morning",2017-11-17,"neutral",0
"5584",0,"couldn fire evergreen headline",2017-11-17,"neutral",0
"5585",-1,"checkout fall favorites",2017-11-17,"negative",0
"5586",2,"fav basket look amazing items",2017-11-17,"positive",1
"5587",1,"time spelled name correctly",2017-11-17,"positive",1
"5588",0,"else loves fall",2017-11-17,"neutral",0
"5589",0,"little friday afternoon treat thanksgiving",2017-11-17,"neutral",0
"5590",-3,"corporate office fires town petty lying baristas boycott",2017-11-17,"negative",0
"5591",0,"control energy",2017-11-17,"neutral",0
"5592",0,"happy friday break",2017-11-17,"neutral",0
"5593",0,"date night consist goinf indigo getting books grabbing",2017-11-17,"neutral",0
"5594",2,"fav basket look amazing items",2017-11-17,"positive",1
"5595",0,"completely lost trust humanity",2017-11-17,"neutral",0
"5596",0,"back basic",2017-11-17,"neutral",0
"5597",1,"introduces prepaid loyalty card",2017-11-17,"positive",1
"5598",1,"lots employed lesbians kids disposable income glad run",2017-11-17,"positive",1
"5599",-1,"miss bed time trip",2017-11-17,"negative",0
"5600",-1,"waiting",2017-11-17,"negative",0
"5601",1,"drove free drive pla",2017-11-17,"positive",1
"5602",0,"warns   promote   via",2017-11-17,"neutral",0
"5603",0,"cappuccino earrings miniature food jewelry inedible via",2017-11-17,"neutral",0
"5604",0,"love world lives constantly looking outrage",2017-11-17,"neutral",0
"5605",0,"yasssssss promote promote agendaaaaaaa lol",2017-11-17,"neutral",0
"5606",-2,"mad lesbians holding hands seriously usa shit smh",2017-11-17,"negative",0
"5607",0,"tonight",2017-11-17,"neutral",0
"5608",-1,"slow shop gas",2017-11-17,"negative",0
"5609",-1,"leave named rufus  affront preferred whe",2017-11-17,"negative",0
"5610",2,"fav basket look amazing items",2017-11-17,"positive",1
"5611",-1,"stopped drinking ago political anti  nonsense",2017-11-17,"negative",0
"5612",3,"thank wonderful pretty stoked tomorrow",2017-11-17,"positive",1
"5613",1,"enter chance win  card via",2017-11-17,"positive",1
"5614",1,"use add via bonus stars score",2017-11-17,"positive",1
"5615",0,"prepared",2017-11-17,"neutral",0
"5616",0,"just downloaded vol",2017-11-17,"neutral",0
"5617",0,"standup comic material move chris rock",2017-11-17,"neutral",0
"5618",0,"",2017-11-17,"neutral",0
"5619",1,"true love",2017-11-17,"positive",1
"5620",1,"love vanilla almond lattes",2017-11-17,"positive",1
"5621",1,"billion global category ripe innovation howard schultz",2017-11-17,"positive",1
"5622",-1,"elaborated crappy",2017-11-17,"negative",0
"5623",1,"typical population seattle college students laptops creative types band shirt",2017-11-17,"positive",1
"5624",1," cards free shipping price",2017-11-17,"positive",1
"5625",1,"good afternoon continue scratcher adventure bought pair",2017-11-17,"positive",1
"5626",1,"donuts breakfast caramel apple spice loaded potato tri tip lunch love fridays",2017-11-17,"positive",1
"5627",-1,"get outraged lesbians holding hands",2017-11-17,"negative",0
"5628",0,"",2017-11-17,"neutral",0
"5629",0,"anyone",2017-11-17,"neutral",0
"5630",2,"fav basket look amazing items",2017-11-17,"positive",1
"5631",0,"today day bank ",2017-11-17,"neutral",0
"5632",0,"trying",2017-11-17,"neutral",0
"5633",0,"comes branding takes signature",2017-11-17,"neutral",0
"5634",0,"lunch sitting store lobby takes resist urge shout",2017-11-17,"neutral",0
"5635",1,"nothing creative chilling peppermint mocha writing creati",2017-11-17,"positive",1
"5636",2,"full free promotion favorite band hit album",2017-11-17,"positive",1
"5637",0,"reopens",2017-11-17,"neutral",0
"5638",0,"mean check  basket",2017-11-17,"neutral",0
"5639",0,"mean check  basket",2017-11-17,"neutral",0
"5640",-2,"please change design sucks little vent hole hits nose time sip",2017-11-17,"negative",0
"5641",-2,"holidays attacked morons hate",2017-11-17,"negative",0
"5642",1,"patient",2017-11-17,"positive",1
"5643",1,"offended god fuckin asshole write thank",2017-11-17,"positive",1
"5644",0,"inpatient flow",2017-11-17,"neutral",0
"5645",-1,"just bought consumed expired normal practice dairy",2017-11-17,"negative",0
"5646",0,"call",2017-11-17,"neutral",0
"5647",0,"mean check  basket",2017-11-17,"neutral",0
"5648",0,"mean check  basket",2017-11-17,"neutral",0
"5649",-1,"breaking plans commercial kitchen chicago near north supply chain bakeries",2017-11-17,"negative",0
"5650",0," fire believe promoting",2017-11-17,"neutral",0
"5651",0,"american colada studying",2017-11-17,"neutral",0
"5652",1,"boy staff love cool construction wait",2017-11-17,"positive",1
"5653",0,"thing board train",2017-11-17,"neutral",0
"5654",0,"time grab iced day earn",2017-11-17,"neutral",0
"5655",1,"love time",2017-11-17,"positive",1
"5656",0,"latest   promoting homosexuality",2017-11-17,"neutral",0
"5657",0,"latest   promoting homosexuality",2017-11-17,"neutral",0
"5658",-1,"district manager handle dirty stores",2017-11-17,"negative",0
"5659",0,"future",2017-11-17,"neutral",0
"5660",0,"afternoon pick",2017-11-17,"neutral",0
"5661",3,"hope day loving grateful mine stop decathlon grateful taking minute",2017-11-17,"positive",1
"5662",0,"lesbian holding ",2017-11-17,"neutral",0
"5663",0,"afternoon pick",2017-11-17,"neutral",0
"5664",-2,"mcm complicated expensive",2017-11-17,"negative",0
"5665",1,"love person help feel quickly desser",2017-11-17,"positive",1
"5666",1,"excited thx",2017-11-17,"positive",1
"5667",0,"lesbian couple holding hands ",2017-11-17,"neutral",0
"5668",1,"official barnes noble cut ribbon main third downtown farmville",2017-11-17,"positive",1
"5669",1,"enter win mug  blend",2017-11-17,"positive",1
"5670",0,"moms special juice",2017-11-17,"neutral",0
"5671",0,"mean check  basket",2017-11-17,"neutral",0
"5672",-1,"totally refusing",2017-11-17,"negative",0
"5673",0,"coming town",2017-11-17,"neutral",0
"5674",0,"treat self friyay",2017-11-17,"neutral",0
"5675",2,"fav basket look amazing items",2017-11-17,"positive",1
"5676",0,"sometimes little",2017-11-17,"neutral",0
"5677",-1,"kill ",2017-11-17,"negative",0
"5678",1," rose gold",2017-11-17,"positive",1
"5679",0,"stopped stores castro told corporate told remove",2017-11-17,"neutral",0
"5680",0,"started coming main street alamosa construction underway weather permitting",2017-11-17,"neutral",0
"5681",0,"making translation complaining happy multi faceted day skype",2017-11-17,"neutral",0
"5682",0,"thirteen seats eight kids computer told sit",2017-11-17,"neutral",0
"5683",2,"treating royalty lately hot iced free",2017-11-17,"positive",1
"5684",0,"gotta start day little pick",2017-11-17,"neutral",0
"5685",1,"gold foil  card",2017-11-17,"positive",1
"5686",1,"gold foil  card",2017-11-17,"positive",1
"5687",1,"last day enjoy stop water",2017-11-17,"positive",1
"5688",-1,"complaint rando drinking iced",2017-11-17,"negative",0
"5689",1,"magic moment matches hair chile",2017-11-17,"positive",1
"5690",0,"wife espresso receive texts lol",2017-11-17,"neutral",0
"5691",2,"fav basket look amazing items",2017-11-17,"positive",1
"5692",-1,"please calling boycott pushing existent als",2017-11-17,"negative",0
"5693",-1,"received yellow card inspector failed audit infractions",2017-11-17,"negative",0
"5694",0,"time cool springs wrong sandwich time exchange",2017-11-17,"neutral",0
"5695",-1," sell bad create",2017-11-17,"negative",0
"5696",-1,"controversy cares looks neve",2017-11-17,"negative",0
"5697",0,"thanksgiving  flavor",2017-11-17,"neutral",0
"5698",2,"fav basket look amazing items",2017-11-17,"positive",1
"5699",0,"exclusive drool",2017-11-17,"neutral",0
"5700",0,"oviedo",2017-11-17,"neutral",0
"5701",0,"little gecko frappe sketch",2017-11-17,"neutral",0
"5702",0,"practical",2017-11-17,"neutral",0
"5703",2,"fav basket look amazing items",2017-11-17,"positive",1
"5704",0,"gecko frappe sketches afternoon",2017-11-17,"neutral",0
"5705",0," monday treating week",2017-11-17,"neutral",0
"5706",1," living unless enjoying journey",2017-11-17,"positive",1
"5707",0,"waking",2017-11-17,"neutral",0
"5708",0,"attest lesbianism hands buzzfeed",2017-11-17,"neutral",0
"5709",0,"bubble shots",2017-11-17,"neutral",0
"5710",-3,"unable resolve log issues via customer service ugh",2017-11-17,"negative",0
"5711",1,"sip savor beverages caramel brule  chestnut praline  perfect",2017-11-17,"positive",1
"5712",-2,"leave home held hostage wasp stop buzzing",2017-11-17,"negative",0
"5713",2,"fav basket look amazing items",2017-11-17,"positive",1
"5714",0,"college acquaintance calls",2017-11-17,"neutral",0
"5715",2,"sip savor beverages caramel brule chestnut praline perfect treat cozy",2017-11-17,"positive",1
"5716",0,"looking life",2017-11-17,"neutral",0
"5717",0,"choice",2017-11-17,"neutral",0
"5718",0,"register november",2017-11-17,"neutral",0
"5719",-1,"causes social media buzz mystery hands",2017-11-17,"negative",0
"5720",0,"check las vegas strip collection  mug mnib via",2017-11-17,"neutral",0
"5721",2,"whoa designs seriously incredible",2017-11-17,"positive",1
"5722",0,"looking life",2017-11-17,"neutral",0
"5723",2,"fav basket look amazing items",2017-11-17,"positive",1
"5724",1,"energize morning",2017-11-17,"positive",1
"5725",2,"sunday vintage charm meets modern amenities updated kitchen baths walk",2017-11-17,"positive",1
"5726",1,"tell environmentally friendly",2017-11-17,"positive",1
"5727",0,"speaking version run rudolph run playing sounds tomorrow parties",2017-11-17,"neutral",0
"5728",0,"shopping city galati",2017-11-17,"neutral",0
"5729",2,"fav basket look amazing items",2017-11-17,"positive",1
"5730",1,"fyi toasted white chocolate mocha amazing",2017-11-17,"positive",1
"5731",0,"pushing absolutely idea retail design wor",2017-11-17,"neutral",0
"5732",0,"diy chai tea ",2017-11-17,"neutral",0
"5733",1,"starting night shift nice eggnog",2017-11-17,"positive",1
"5734",2,"fav basket look amazing items",2017-11-17,"positive",1
"5735",1,"time enjoy",2017-11-17,"positive",1
"5736",-1,"dear etc spend hard earned dollars product politics",2017-11-17,"negative",0
"5737",1,"don forget lights switch sunday warm",2017-11-17,"positive",1
"5738",-1,"dear etc spend hard earned dollars product politics",2017-11-17,"negative",0
"5739",0,"",2017-11-17,"neutral",0
"5740",1,"definitely week festive menu",2017-11-17,"positive",1
"5741",2,"fav basket look amazing items",2017-11-17,"positive",1
"5742",-1,"drive thru decided pay persons waiting line",2017-11-17,"negative",0
"5743",-1,"drowning metaphysics theology homework please send light",2017-11-17,"negative",0
"5744",1,"chose time hit favorite cray women yesterday walked sat table",2017-11-17,"positive",1
"5745",0,"mean check  basket",2017-11-17,"neutral",0
"5746",-1,"season finding horrendous",2017-11-17,"negative",0
"5747",-1,"can serious national conversation terrible  menu eggnog frappu",2017-11-17,"negative",0
"5748",0,"forgets lock bathroom door",2017-11-17,"neutral",0
"5749",0," cards price",2017-11-17,"neutral",0
"5750",0,"time lunch strawberry green tea infusion phoenix",2017-11-17,"neutral",0
"5751",2,"customer service excellent proud",2017-11-17,"positive",1
"5752",1,"holidays approach nice lonelier tip jar advent",2017-11-17,"positive",1
"5753",0,"surprised terrible customer service line helpful",2017-11-17,"neutral",0
"5754",1,"heading free magazine digital",2017-11-17,"positive",1
"5755",1,"celebration",2017-11-17,"positive",1
"5756",2,"fav basket look amazing items",2017-11-17,"positive",1
"5757",0,"police warn scam calls targeted protect",2017-11-17,"neutral",0
"5758",0,"police warn scam calls targeted protect",2017-11-17,"neutral",0
"5759",-2,"upset guys grabbed standard white chocolate mocha dismay",2017-11-17,"negative",0
"5760",1,"thankful land little espresso shot lik",2017-11-17,"positive",1
"5761",0,"friday",2017-11-17,"neutral",0
"5762",0,"deb allen brought",2017-11-17,"neutral",0
"5763",0,"morning",2017-11-17,"neutral",0
"5764",0,"first person seen keren  tree",2017-11-17,"neutral",0
"5765",0,"boy cotting",2017-11-17,"neutral",0
"5766",0,"caramel brle turkey stuffing panini day day",2017-11-17,"neutral",0
"5767",0,"members pay value contains aff",2017-11-17,"neutral",0
"5768",1,"loving",2017-11-17,"positive",1
"5769",1,"festive ginger ",2017-11-17,"positive",1
"5770",0,"christmassssssss isssssss commmmiiiiiiinnngggggg",2017-11-17,"neutral",0
"5771",-1,"mornings poison reno nevada",2017-11-17,"negative",0
"5772",0,"haven forever try toasted white chocolate mocha",2017-11-17,"neutral",0
"5773",0,"cookies",2017-11-17,"neutral",0
"5774",2,"favorite feature game free machine",2017-11-17,"positive",1
"5775",0,"",2017-11-17,"neutral",0
"5776",2,"love learn whatever selling win focus experience isn",2017-11-17,"positive",1
"5777",2,"sign metta loving kindness",2017-11-17,"positive",1
"5778",-1,"wth xmas music playing worst forgot headphones block",2017-11-17,"negative",0
"5779",0,"hello basic white",2017-11-17,"neutral",0
"5780",2,"fav basket look amazing items",2017-11-17,"positive",1
"5781",-1,"research central nervous stimulant effects conference attendance",2017-11-17,"negative",0
